timestamp,open,high,low,close,volume,trades
2026-02-16 06:28:00,68298.22,68334.47,68298.22,68334.46,2.64881,1563
2026-02-16 06:29:00,68334.46,68348.37,68334.46,68348.37,2.24625,623
2026-02-16 06:30:00,68348.36,68464.84,68336.22,68464.84,6.93086,5231
2026-02-16 06:31:00,68464.84,68509.55,68464.83,68509.54,20.49435,4360
2026-02-16 06:32:00,68509.55,68527.8,68500.8,68503.02,6.17046,2395
2026-02-16 06:33:00,68503.01,68523.07,68480.82,68480.83,5.78112,3330
2026-02-16 06:34:00,68480.83,68496.22,68475.87,68475.87,2.70832,1699
2026-02-16 06:35:00,68475.88,68489.4,68462.11,68487.04,4.53451,2061
2026-02-16 06:36:00,68486.55,68495.19,68486.54,68493.88,0.9773,532
2026-02-16 06:37:00,68493.88,68493.88,68483.72,68490.89,1.87182,732
2026-02-16 06:38:00,68490.89,68490.9,68470.07,68470.08,1.09822,923
2026-02-16 06:39:00,68470.08,68481.75,68470.07,68475.89,3.28995,814
2026-02-16 06:40:00,68475.89,68479.13,68457.51,68479.13,4.46093,1982
2026-02-16 06:41:00,68479.13,68479.13,68458.74,68458.75,1.84399,682
2026-02-16 06:42:00,68458.75,68474.58,68458.74,68469.88,1.98104,1115
2026-02-16 06:43:00,68469.88,68469.88,68469.87,68469.87,0.56905,170
2026-02-16 06:44:00,68469.87,68481.64,68469.87,68474.59,2.03175,801
2026-02-16 06:45:00,68474.58,68474.59,68459.26,68460.9,1.92455,671
2026-02-16 06:46:00,68460.9,68476.57,68460.9,68476.57,1.92896,870
2026-02-16 06:47:00,68476.57,68476.57,68424.6,68427.65,3.75188,1524
2026-02-16 06:48:00,68427.65,68427.65,68400.87,68400.87,3.42142,1061
2026-02-16 06:49:00,68400.87,68400.88,68400.87,68400.87,0.81752,214
2026-02-16 06:50:00,68400.88,68402.92,68400.87,68402.92,3.70007,382
2026-02-16 06:51:00,68402.91,68411.64,68400.0,68411.64,2.57887,1057
2026-02-16 06:52:00,68411.63,68449.12,68404.82,68449.11,2.08106,2098
2026-02-16 06:53:00,68449.11,68449.12,68424.6,68424.6,2.31964,832
2026-02-16 06:54:00,68424.6,68429.3,68424.6,68429.3,0.94343,418
2026-02-16 06:55:00,68429.29,68451.34,68429.29,68449.05,1.61158,1130
2026-02-16 06:56:00,68449.05,68449.05,68449.04,68449.04,0.51553,177
2026-02-16 06:57:00,68449.04,68475.3,68449.04,68454.01,7.78529,1597
2026-02-16 06:58:00,68454.01,68467.77,68454.0,68457.22,3.99466,963
2026-02-16 06:59:00,68457.23,68464.49,68450.79,68450.8,3.10245,718
2026-02-16 07:00:00,68450.8,68450.8,68435.5,68435.51,2.51717,881
2026-02-16 07:01:00,68435.5,68444.62,68435.5,68439.31,2.55882,736
2026-02-16 07:02:00,68439.31,68441.1,68380.6,68385.82,9.56593,2185
2026-02-16 07:03:00,68385.81,68407.75,68385.81,68403.25,6.97109,1954
2026-02-16 07:04:00,68403.25,68443.68,68380.0,68442.24,16.47875,3230
2026-02-16 07:05:00,68442.23,68529.59,68442.23,68522.71,16.63843,5953
2026-02-16 07:06:00,68522.71,68522.72,68480.0,68486.46,2.52876,1686
2026-02-16 07:07:00,68486.45,68529.0,68486.45,68522.04,4.64416,2453
2026-02-16 07:08:00,68522.05,68555.43,68510.14,68550.18,9.64822,2440
2026-02-16 07:09:00,68550.19,68553.52,68528.45,68540.44,4.17355,1287
2026-02-16 07:10:00,68540.43,68540.43,68491.17,68491.17,2.40741,981
2026-02-16 07:11:00,68491.18,68510.11,68486.45,68510.11,2.68382,1499
2026-02-16 07:12:00,68510.1,68545.99,68485.85,68545.98,11.35598,3070
2026-02-16 07:13:00,68545.98,68620.69,68545.98,68620.68,13.5313,4146
2026-02-16 07:14:00,68620.69,68630.89,68600.0,68611.54,7.13547,1187
2026-02-16 07:15:00,68611.53,68611.54,68582.17,68582.17,7.71449,1313
2026-02-16 07:16:00,68582.18,68606.21,68582.17,68606.21,7.57107,1967
2026-02-16 07:17:00,68606.2,68620.22,68603.26,68607.99,3.861,1877
2026-02-16 07:18:00,68608.0,68611.32,68579.38,68599.25,10.36563,2131
2026-02-16 07:19:00,68599.25,68600.48,68581.07,68581.07,3.57588,1170
2026-02-16 07:20:00,68581.08,68595.72,68547.79,68547.79,3.74252,1361
2026-02-16 07:21:00,68547.8,68557.13,68539.71,68548.34,3.62924,983
2026-02-16 07:22:00,68548.34,68557.44,68544.6,68554.16,3.41037,1005
2026-02-16 07:23:00,68554.16,68574.67,68554.16,68571.39,5.87989,848
2026-02-16 07:24:00,68571.4,68609.01,68571.39,68600.4,6.05346,1873
2026-02-16 07:25:00,68600.4,68672.59,68600.4,68672.58,7.04285,2841
2026-02-16 07:26:00,68672.59,68672.59,68651.23,68651.23,2.84396,832
2026-02-16 07:27:00,68651.23,68651.23,68626.25,68626.25,1.15094,603
2026-02-16 07:28:00,68626.25,68626.26,68616.0,68616.0,0.72647,415
2026-02-16 07:29:00,68616.0,68616.01,68570.02,68575.14,4.46758,1352
2026-02-16 07:30:00,68575.14,68575.14,68517.12,68517.12,7.53062,3369
2026-02-16 07:31:00,68517.13,68550.9,68517.12,68542.49,4.08135,1878
2026-02-16 07:32:00,68542.5,68587.58,68541.44,68582.53,5.14938,2299
2026-02-16 07:33:00,68582.54,68602.0,68580.21,68591.74,3.73001,1857
2026-02-16 07:34:00,68591.75,68601.0,68584.83,68595.32,11.07307,2908
2026-02-16 07:35:00,68595.32,68636.7,68586.91,68636.69,7.18355,2934
2026-02-16 07:36:00,68636.7,68646.0,68636.69,68645.99,2.72225,1042
2026-02-16 07:37:00,68646.0,68646.0,68630.9,68630.9,3.1343,961
2026-02-16 07:38:00,68630.91,68639.87,68630.9,68636.22,3.2532,852
2026-02-16 07:39:00,68636.23,68636.23,68490.0,68490.01,11.3942,4275
2026-02-16 07:40:00,68490.01,68502.01,68446.0,68472.49,8.67647,3300
2026-02-16 07:41:00,68472.49,68472.49,68440.79,68458.78,5.75729,3247
2026-02-16 07:42:00,68458.79,68464.0,68458.78,68463.99,3.04652,630
2026-02-16 07:43:00,68464.0,68497.96,68463.99,68493.95,7.10946,1836
2026-02-16 07:44:00,68493.95,68499.12,68493.15,68499.12,4.30035,950
2026-02-16 07:45:00,68499.12,68532.25,68499.11,68532.01,7.6667,1870
2026-02-16 07:46:00,68532.01,68546.0,68518.89,68518.89,10.7938,1461
2026-02-16 07:47:00,68518.9,68543.72,68518.78,68543.71,8.49734,1260
2026-02-16 07:48:00,68543.71,68544.72,68527.54,68544.71,6.11812,1082
2026-02-16 07:49:00,68544.71,68591.93,68544.71,68581.62,9.05489,1512
2026-02-16 07:50:00,68581.62,68590.13,68553.88,68553.89,3.12559,1199
2026-02-16 07:51:00,68553.89,68601.23,68553.88,68593.78,5.2537,1536
2026-02-16 07:52:00,68593.78,68611.22,68590.48,68596.12,6.08867,1386
2026-02-16 07:53:00,68596.13,68596.13,68553.48,68553.48,5.70242,1704
2026-02-16 07:54:00,68553.49,68560.6,68549.19,68558.8,2.07302,684
2026-02-16 07:55:00,68558.81,68558.81,68540.32,68554.3,4.27465,1542
2026-02-16 07:56:00,68554.31,68560.6,68541.08,68545.89,11.74157,1526
2026-02-16 07:57:00,68545.89,68552.54,68542.57,68552.54,3.16973,698
2026-02-16 07:58:00,68552.54,68583.28,68552.53,68583.27,2.78642,1046
2026-02-16 07:59:00,68583.28,68589.11,68583.27,68587.9,2.84021,562
2026-02-16 08:00:00,68587.89,68600.0,68583.27,68583.28,7.68955,1266
2026-02-16 08:01:00,68583.28,68621.01,68583.27,68606.07,3.12712,1339
2026-02-16 08:02:00,68606.06,68609.1,68587.8,68609.09,3.7401,1166
2026-02-16 08:03:00,68609.09,68630.9,68579.55,68630.9,7.04557,1631
2026-02-16 08:04:00,68630.89,68637.13,68622.32,68631.97,2.02177,746
2026-02-16 08:05:00,68631.97,68669.77,68631.96,68647.86,10.51316,2228
2026-02-16 08:06:00,68647.87,68662.96,68637.43,68662.96,1.8632,998
2026-02-16 08:07:00,68662.96,68663.36,68648.53,68648.53,3.68304,743
2026-02-16 08:08:00,68648.53,68648.54,68630.8,68630.81,2.73261,690
2026-02-16 08:09:00,68630.81,68650.0,68630.8,68639.47,4.81429,973
2026-02-16 08:10:00,68639.47,68646.65,68639.46,68646.64,2.04517,613
2026-02-16 08:11:00,68646.65,68646.65,68600.87,68621.49,5.70197,2308
2026-02-16 08:12:00,68621.49,68621.49,68591.0,68596.22,3.17851,1535
2026-02-16 08:13:00,68596.23,68596.23,68558.0,68558.0,2.09116,657
2026-02-16 08:14:00,68558.01,68569.51,68548.19,68549.91,3.12937,973
2026-02-16 08:15:00,68549.9,68569.04,68542.63,68569.03,2.60517,1011
2026-02-16 08:16:00,68569.03,68589.85,68569.03,68589.84,1.63623,784
2026-02-16 08:17:00,68589.85,68600.83,68586.93,68586.94,4.97403,703
2026-02-16 08:18:00,68586.94,68638.92,68586.94,68638.92,6.9077,1766
2026-02-16 08:19:00,68638.92,68667.49,68638.91,68667.48,3.2252,753
2026-02-16 08:20:00,68667.49,68691.29,68667.48,68691.29,17.13468,947
2026-02-16 08:21:00,68691.29,68734.0,68691.28,68730.62,7.74142,2178
2026-02-16 08:22:00,68730.61,68730.61,68698.96,68711.65,6.64086,1466
2026-02-16 08:23:00,68711.65,68719.04,68704.01,68714.01,6.94884,1204
2026-02-16 08:24:00,68714.01,68723.34,68714.0,68723.33,2.60335,515
2026-02-16 08:25:00,68723.33,68741.0,68708.49,68740.14,7.11133,1395
2026-02-16 08:26:00,68740.13,68746.76,68725.93,68743.71,6.29579,1002
2026-02-16 08:27:00,68743.71,68743.71,68733.9,68739.83,4.61253,933
2026-02-16 08:28:00,68739.82,68739.83,68733.65,68733.65,2.31486,452
2026-02-16 08:29:00,68733.66,68738.58,68716.46,68735.38,4.05907,949
2026-02-16 08:30:00,68735.38,68750.0,68714.63,68750.0,5.92631,1282
2026-02-16 08:31:00,68750.0,68750.0,68691.47,68691.47,3.14302,2142
2026-02-16 08:32:00,68691.47,68718.95,68683.78,68683.79,3.99234,1627
2026-02-16 08:33:00,68683.79,68701.0,68663.45,68700.99,4.76038,1418
2026-02-16 08:34:00,68701.0,68730.63,68686.45,68730.62,3.69774,1160
2026-02-16 08:35:00,68730.62,68730.62,68633.89,68647.62,10.76316,2069
2026-02-16 08:36:00,68647.63,68676.63,68647.63,68675.69,1.97759,1026
2026-02-16 08:37:00,68675.7,68718.88,68675.69,68718.88,3.46634,1524
2026-02-16 08:38:00,68718.87,68760.0,68718.87,68757.33,7.80208,1417
2026-02-16 08:39:00,68757.33,68757.34,68734.47,68736.03,6.52029,1461
2026-02-16 08:40:00,68736.02,68744.6,68725.97,68736.29,2.60323,1002
2026-02-16 08:41:00,68736.3,68753.1,68710.51,68733.9,5.18411,1964
2026-02-16 08:42:00,68733.91,68748.0,68719.47,68719.48,5.32627,1156
2026-02-16 08:43:00,68719.47,68741.25,68719.47,68741.24,2.0005,818
2026-02-16 08:44:00,68741.25,68770.0,68741.24,68766.18,2.74366,1042
2026-02-16 08:45:00,68766.18,68770.0,68755.16,68769.99,1.81328,632
2026-02-16 08:46:00,68770.0,68777.09,68726.92,68742.25,9.3974,1803
2026-02-16 08:47:00,68742.25,68756.7,68742.24,68756.69,3.23185,645
2026-02-16 08:48:00,68756.7,68763.63,68741.41,68763.63,6.07022,1175
2026-02-16 08:49:00,68763.62,68763.63,68733.63,68733.91,8.67976,1814
2026-02-16 08:50:00,68733.9,68733.9,68683.26,68683.27,3.77222,1411
2026-02-16 08:51:00,68683.27,68706.72,68681.49,68706.71,2.48882,789
2026-02-16 08:52:00,68706.72,68743.49,68706.72,68743.48,3.82369,1277
2026-02-16 08:53:00,68743.49,68749.38,68727.2,68727.2,2.22271,800
2026-02-16 08:54:00,68727.21,68753.61,68727.2,68751.59,2.57072,925
2026-02-16 08:55:00,68751.59,68798.7,68751.58,68775.24,16.56877,2003
2026-02-16 08:56:00,68775.24,68778.53,68756.74,68760.75,3.21173,1173
2026-02-16 08:57:00,68760.75,68760.76,68742.65,68745.99,6.11342,928
2026-02-16 08:58:00,68746.0,68788.43,68745.99,68771.15,11.53549,3195
2026-02-16 08:59:00,68771.15,68771.15,68762.85,68762.85,2.2242,457
2026-02-16 09:00:00,68762.86,68777.9,68748.02,68767.2,8.14894,1920
2026-02-16 09:01:00,68767.19,68767.2,68753.83,68763.82,4.43117,938
2026-02-16 09:02:00,68763.82,68870.0,68763.81,68855.3,14.06631,4893
2026-02-16 09:03:00,68855.29,68870.0,68843.51,68845.53,7.91788,2661
2026-02-16 09:04:00,68845.52,68959.97,68845.52,68957.04,16.76988,4166
2026-02-16 09:05:00,68957.03,68957.63,68914.55,68916.47,7.60133,5635
2026-02-16 09:06:00,68916.48,68930.64,68914.9,68926.01,4.82267,1761
2026-02-16 09:07:00,68926.01,68950.91,68817.53,68830.76,13.86438,5906
2026-02-16 09:08:00,68830.76,68874.0,68812.29,68873.03,24.17543,4395
2026-02-16 09:09:00,68873.02,68873.03,68857.98,68859.03,4.4884,1320
2026-02-16 09:10:00,68859.02,68873.03,68859.02,68862.81,4.84232,1900
2026-02-16 09:11:00,68862.81,68865.62,68841.02,68841.03,2.42727,1444
2026-02-16 09:12:00,68841.03,68903.4,68841.03,68886.17,8.37918,1932
2026-02-16 09:13:00,68886.16,68888.09,68867.26,68880.15,4.29609,1047
2026-02-16 09:14:00,68880.15,68887.05,68879.82,68886.01,4.30127,809
2026-02-16 09:15:00,68886.01,68904.14,68865.68,68866.02,3.78372,1861
2026-02-16 09:16:00,68866.03,68866.03,68837.0,68856.76,5.79999,1775
2026-02-16 09:17:00,68856.76,68863.6,68847.18,68847.19,3.50395,1235
2026-02-16 09:18:00,68847.18,68847.19,68810.0,68810.0,9.07156,1888
2026-02-16 09:19:00,68810.0,68819.4,68803.35,68819.4,2.48315,475
2026-02-16 09:20:00,68819.39,68840.68,68819.39,68829.05,6.75926,1511
2026-02-16 09:21:00,68829.05,68848.45,68829.05,68833.01,1.97414,874
2026-02-16 09:22:00,68833.02,68838.12,68831.45,68837.05,3.90097,882
2026-02-16 09:23:00,68837.06,68858.29,68832.32,68832.33,1.94007,1090
2026-02-16 09:24:00,68832.32,68846.31,68832.32,68839.34,1.36378,633
2026-02-16 09:25:00,68839.34,68940.2,68839.34,68940.19,3.73223,2234
2026-02-16 09:26:00,68940.19,68940.2,68905.99,68916.12,4.35553,2335
2026-02-16 09:27:00,68916.12,68921.55,68906.99,68921.55,4.6796,1271
2026-02-16 09:28:00,68921.55,68937.85,68921.54,68934.49,4.54453,1275
2026-02-16 09:29:00,68934.5,68974.35,68916.79,68964.62,7.8123,3466
2026-02-16 09:30:00,68964.62,68964.62,68889.24,68915.75,11.43892,5310
2026-02-16 09:31:00,68915.75,68915.75,68876.27,68890.1,8.47427,2159
2026-02-16 09:32:00,68890.11,68924.0,68890.11,68923.99,2.85374,3168
2026-02-16 09:33:00,68923.99,68946.0,68915.85,68929.28,15.51115,2141
2026-02-16 09:34:00,68929.28,68999.99,68929.27,68974.83,10.53307,4675
2026-02-16 09:35:00,68974.84,69003.98,68974.83,68994.51,6.43736,3086
2026-02-16 09:36:00,68994.51,69023.62,68980.0,69022.24,8.13387,3531
2026-02-16 09:37:00,69022.25,69022.25,68998.68,69001.78,33.82508,2786
2026-02-16 09:38:00,69001.78,69022.39,69001.78,69022.38,4.51555,1202
2026-02-16 09:39:00,69022.38,69056.9,69022.38,69054.0,10.09134,1588
2026-02-16 09:40:00,69054.0,69060.77,69036.59,69036.59,9.62152,1357
2026-02-16 09:41:00,69036.6,69053.0,69016.63,69016.64,11.31457,1393
2026-02-16 09:42:00,69016.64,69016.64,69005.98,69007.31,4.70969,781
2026-02-16 09:43:00,69007.31,69019.05,69001.79,69005.07,11.20609,2077
2026-02-16 09:44:00,69005.06,69029.55,69005.06,69029.54,7.86763,1316
2026-02-16 09:45:00,69029.54,69029.54,68989.74,68999.52,8.94858,1955
2026-02-16 09:46:00,68999.51,69041.76,68999.51,69032.87,8.4186,2510
2026-02-16 09:47:00,69032.86,69032.86,68941.47,68945.47,11.80385,3008
2026-02-16 09:48:00,68945.47,68961.86,68945.46,68958.69,4.91714,863
2026-02-16 09:49:00,68958.68,68990.71,68958.68,68975.71,4.32848,1366
2026-02-16 09:50:00,68975.72,69000.0,68975.72,68995.19,3.15614,766
2026-02-16 09:51:00,68995.2,69022.63,68995.18,69022.62,4.14181,777
2026-02-16 09:52:00,69022.63,69046.03,69021.04,69021.69,7.76933,1350
2026-02-16 09:53:00,69021.69,69021.69,68987.85,68996.42,6.70458,916
2026-02-16 09:54:00,68996.43,69005.85,68989.46,68998.0,5.01017,1051
2026-02-16 09:55:00,68998.01,68998.01,68995.77,68995.78,1.43729,287
2026-02-16 09:56:00,68995.78,69029.01,68995.77,69007.24,10.12167,1391
2026-02-16 09:57:00,69007.24,69007.24,68979.37,68979.37,2.70383,758
2026-02-16 09:58:00,68979.38,68997.41,68979.37,68997.41,15.76109,770
2026-02-16 09:59:00,68997.4,68997.4,68992.71,68992.71,5.0911,473
2026-02-16 10:00:00,68992.7,68992.71,68931.63,68963.98,8.1889,2524
2026-02-16 10:01:00,68963.97,68963.98,68940.09,68940.09,9.39612,1099
2026-02-16 10:02:00,68940.1,68940.1,68919.69,68928.3,6.61818,1188
2026-02-16 10:03:00,68928.3,68948.04,68919.69,68924.35,15.04642,1397
2026-02-16 10:04:00,68924.35,68924.36,68919.69,68919.94,2.51332,417
2026-02-16 10:05:00,68919.94,68924.36,68919.69,68924.36,2.30233,606
2026-02-16 10:06:00,68924.36,68924.36,68890.1,68905.62,17.18485,1652
2026-02-16 10:07:00,68905.61,68914.58,68885.44,68885.44,5.47028,1005
2026-02-16 10:08:00,68885.45,68914.58,68885.45,68914.57,3.70049,947
2026-02-16 10:09:00,68914.58,68960.78,68914.57,68960.77,10.07169,1252
2026-02-16 10:10:00,68960.78,68960.78,68945.55,68945.56,2.6772,1140
2026-02-16 10:11:00,68945.56,68963.87,68940.1,68947.74,5.47,1793
2026-02-16 10:12:00,68947.74,68947.75,68930.31,68930.32,4.35544,1004
2026-02-16 10:13:00,68930.31,68938.0,68923.15,68938.0,3.26656,917
2026-02-16 10:14:00,68937.99,68945.95,68937.99,68945.91,1.67293,510
2026-02-16 10:15:00,68945.92,68945.92,68920.93,68920.94,2.83063,976
2026-02-16 10:16:00,68920.93,68943.82,68920.93,68943.81,2.63414,1244
2026-02-16 10:17:00,68943.81,68943.82,68928.0,68938.01,3.28151,1691
2026-02-16 10:18:00,68938.0,68938.01,68894.1,68894.11,8.6271,1660
2026-02-16 10:19:00,68894.1,68912.0,68890.0,68907.43,7.26326,1390
2026-02-16 10:20:00,68907.43,68931.12,68907.42,68931.12,4.33809,1281
2026-02-16 10:21:00,68931.12,68931.12,68841.5,68841.5,7.85238,4436
2026-02-16 10:22:00,68841.5,68841.5,68757.98,68773.44,20.53864,6060
2026-02-16 10:23:00,68773.43,68791.12,68757.99,68766.51,27.0202,3151
2026-02-16 10:24:00,68766.5,68786.2,68766.5,68778.1,2.29155,1375
2026-02-16 10:25:00,68778.1,68778.11,68778.1,68778.11,1.2713,210
2026-02-16 10:26:00,68778.1,68778.11,68690.85,68720.22,14.02445,5728
2026-02-16 10:27:00,68720.22,68755.05,68706.82,68749.16,6.01606,2438
2026-02-16 10:28:00,68749.15,68773.8,68744.08,68773.8,5.13273,1561
2026-02-16 10:29:00,68773.79,68797.4,68762.5,68797.39,5.75938,2126
2026-02-16 10:30:00,68797.39,68823.61,68785.44,68823.6,6.35526,3103
2026-02-16 10:31:00,68823.6,68851.73,68801.42,68818.16,6.18485,3552
2026-02-16 10:32:00,68818.16,68824.52,68773.81,68808.5,17.66645,3348
2026-02-16 10:33:00,68808.49,68844.69,68808.49,68837.01,2.66662,1716
2026-02-16 10:34:00,68837.01,68887.83,68837.01,68887.83,6.09976,3372
2026-02-16 10:35:00,68887.82,68887.83,68870.0,68874.2,2.34316,1426
2026-02-16 10:36:00,68874.2,68889.45,68874.19,68889.45,4.65043,1345
2026-02-16 10:37:00,68889.44,68933.59,68883.31,68933.58,3.35767,2743
2026-02-16 10:38:00,68933.58,68933.58,68909.14,68909.15,3.83761,1811
2026-02-16 10:39:00,68909.14,68909.15,68799.89,68799.89,4.43395,2999
2026-02-16 10:40:00,68799.89,68799.89,68747.0,68747.05,9.38986,3673
2026-02-16 10:41:00,68747.05,68766.01,68747.05,68762.86,2.99599,1020
2026-02-16 10:42:00,68762.86,68776.74,68762.86,68768.85,2.18216,1518
2026-02-16 10:43:00,68769.99,68793.89,68769.99,68793.89,1.99352,985
2026-02-16 10:44:00,68793.89,68793.89,68785.31,68785.32,0.86923,644
2026-02-16 10:45:00,68785.32,68811.92,68779.4,68793.18,9.33393,3062
2026-02-16 10:46:00,68793.19,68793.19,68765.47,68780.53,2.49791,1711
2026-02-16 10:47:00,68780.52,68804.0,68778.1,68803.99,1.50634,2160
2026-02-16 10:48:00,68803.99,68829.25,68798.67,68820.6,3.10972,1704
2026-02-16 10:49:00,68820.59,68834.0,68819.31,68819.31,2.89142,1520
2026-02-16 10:50:00,68819.32,68837.31,68810.23,68837.31,4.99761,3042
2026-02-16 10:51:00,68837.31,68840.0,68821.65,68827.5,2.91072,1972
2026-02-16 10:52:00,68827.49,68831.99,68805.38,68830.5,3.74707,2000
2026-02-16 10:53:00,68830.5,68830.5,68814.21,68821.93,3.8693,1178
2026-02-16 10:54:00,68821.94,68821.94,68814.21,68814.22,0.99844,393
2026-02-16 10:55:00,68814.21,68823.99,68814.21,68814.21,3.85744,971
2026-02-16 10:56:00,68814.21,68823.65,68814.21,68814.21,1.95599,826
2026-02-16 10:57:00,68814.22,68814.22,68800.66,68804.01,20.89418,960
2026-02-16 10:58:00,68804.01,68812.22,68800.86,68812.22,2.60428,687
2026-02-16 10:59:00,68812.21,68812.22,68798.21,68798.22,1.66674,579
2026-02-16 11:00:00,68798.21,68798.22,68783.57,68788.0,6.0037,1369
2026-02-16 11:01:00,68788.01,68788.01,68775.26,68775.27,1.26231,760
2026-02-16 11:02:00,68775.26,68791.84,68758.72,68768.22,8.39456,2938
2026-02-16 11:03:00,68768.23,68796.0,68768.22,68796.0,3.65727,2037
2026-02-16 11:04:00,68796.0,68816.17,68791.17,68816.16,9.3834,1294
2026-02-16 11:05:00,68816.16,68848.49,68816.16,68845.9,8.15866,1861
2026-02-16 11:06:00,68845.9,68845.9,68823.4,68837.01,2.29426,1522
2026-02-16 11:07:00,68837.0,68846.77,68827.5,68846.77,2.06918,1278
2026-02-16 11:08:00,68846.77,68846.77,68781.34,68781.34,5.86166,2710
2026-02-16 11:09:00,68781.34,68781.34,68672.31,68697.98,13.00238,5607
2026-02-16 11:10:00,68697.99,68705.86,68538.62,68554.07,24.27093,11158
2026-02-16 11:11:00,68554.07,68554.07,68500.88,68519.26,14.9724,4946
2026-02-16 11:12:00,68519.27,68526.82,68470.0,68498.7,18.32685,5160
2026-02-16 11:13:00,68498.7,68553.32,68492.09,68535.12,18.0533,5142
2026-02-16 11:14:00,68535.12,68565.0,68497.69,68515.88,6.27059,3436
2026-02-16 11:15:00,68515.88,68543.39,68476.69,68521.2,17.27211,6857
2026-02-16 11:16:00,68521.19,68531.27,68506.69,68507.17,2.68659,1835
2026-02-16 11:17:00,68507.17,68537.49,68477.13,68537.48,4.72645,3569
2026-02-16 11:18:00,68537.49,68570.43,68534.38,68562.18,14.62031,1927
2026-02-16 11:19:00,68562.18,68607.36,68562.18,68597.7,4.93163,3115
2026-02-16 11:20:00,68597.7,68597.7,68559.49,68559.49,3.45226,1316
2026-02-16 11:21:00,68559.5,68562.66,68412.3,68423.32,16.95376,7349
2026-02-16 11:22:00,68423.31,68423.35,68338.9,68352.58,18.24464,8715
2026-02-16 11:23:00,68352.58,68435.95,68352.57,68423.8,8.53958,4460
2026-02-16 11:24:00,68423.8,68445.71,68397.44,68420.35,14.5373,3945
2026-02-16 11:25:00,68420.36,68471.47,68420.35,68459.23,6.82882,3070
2026-02-16 11:26:00,68459.23,68514.4,68459.22,68495.68,6.63275,3045
2026-02-16 11:27:00,68495.67,68656.67,68495.67,68656.67,20.04311,7442
2026-02-16 11:28:00,68656.67,68686.3,68632.03,68636.33,10.21186,4534
2026-02-16 11:29:00,68636.33,68678.99,68636.33,68666.03,5.19128,2712
2026-02-16 11:30:00,68666.04,68700.0,68643.49,68694.57,5.11429,3937
2026-02-16 11:31:00,68694.57,68717.53,68682.3,68710.5,5.457,2935
2026-02-16 11:32:00,68710.49,68710.5,68647.76,68659.92,5.89069,2497
2026-02-16 11:33:00,68659.93,68659.93,68643.04,68657.83,1.89484,1485
2026-02-16 11:34:00,68657.82,68688.0,68644.58,68688.0,6.87407,3470
2026-02-16 11:35:00,68687.99,68687.99,68648.85,68648.86,1.36118,911
2026-02-16 11:36:00,68648.85,68662.56,68629.08,68635.15,4.98683,1930
2026-02-16 11:37:00,68635.15,68648.23,68630.8,68648.22,2.72786,1157
2026-02-16 11:38:00,68648.22,68661.61,68644.24,68647.96,2.14308,1710
2026-02-16 11:39:00,68647.96,68647.96,68640.62,68640.62,2.44829,953
2026-02-16 11:40:00,68640.62,68640.62,68618.69,68618.69,2.21485,1463
2026-02-16 11:41:00,68618.69,68622.0,68589.25,68589.25,5.82561,1920
2026-02-16 11:42:00,68589.25,68589.26,68561.09,68561.09,3.1258,1595
2026-02-16 11:43:00,68561.1,68581.76,68561.09,68581.76,2.16235,1237
2026-02-16 11:44:00,68581.76,68592.15,68578.49,68585.81,3.96469,1535
2026-02-16 11:45:00,68585.81,68615.0,68585.81,68595.28,2.74044,1687
2026-02-16 11:46:00,68595.27,68631.73,68595.27,68631.73,4.87117,1582
2026-02-16 11:47:00,68631.72,68673.79,68631.72,68673.79,3.15421,1215
2026-02-16 11:48:00,68673.78,68682.4,68641.52,68641.52,8.39835,1919
2026-02-16 11:49:00,68641.52,68649.45,68621.75,68634.47,7.23953,2272
2026-02-16 11:50:00,68634.47,68652.99,68624.6,68652.99,7.67332,1806
2026-02-16 11:51:00,68652.99,68652.99,68635.73,68635.73,5.56289,935
2026-02-16 11:52:00,68635.73,68740.74,68635.73,68740.73,12.98114,3464
2026-02-16 11:53:00,68740.74,68760.64,68711.1,68749.23,10.50509,3552
2026-02-16 11:54:00,68749.24,68818.72,68739.66,68818.71,17.35408,6224
2026-02-16 11:55:00,68818.72,68918.22,68818.71,68894.86,26.06251,10098
2026-02-16 11:56:00,68894.87,68894.87,68830.42,68853.4,10.41816,4736
2026-02-16 11:57:00,68853.4,68869.14,68846.12,68864.43,10.59028,2458
2026-02-16 11:58:00,68864.43,68867.86,68845.89,68864.6,7.61802,2931
2026-02-16 11:59:00,68864.61,68864.61,68812.83,68812.83,7.29307,2656
2026-02-16 12:00:00,68812.84,68886.01,68812.84,68874.92,10.57637,4691
2026-02-16 12:01:00,68874.92,68874.93,68817.03,68828.44,9.37032,4025
2026-02-16 12:02:00,68828.44,68876.22,68816.48,68876.21,7.65381,4494
2026-02-16 12:03:00,68876.21,68903.95,68840.26,68893.36,10.29343,4217
2026-02-16 12:04:00,68893.36,68956.6,68887.79,68930.66,11.10182,5007
2026-02-16 12:05:00,68930.66,68932.66,68898.69,68902.0,10.91562,3053
2026-02-16 12:06:00,68902.0,68902.01,68866.93,68896.71,10.41584,3923
2026-02-16 12:07:00,68896.72,68909.77,68870.43,68909.76,8.70249,3101
2026-02-16 12:08:00,68909.77,68982.7,68909.77,68979.34,37.95581,5834
2026-02-16 12:09:00,68979.35,68983.99,68971.3,68971.3,15.34338,3039
2026-02-16 12:10:00,68971.31,68979.74,68951.78,68967.9,10.0701,3970
